pc_timestamp,arduino_ms,node_position,ax,ay,az,gx,gy,gz,rssi
1786035843163,21695,Thigh,-0.01464,-0.067344,1.045296,1.33,-2.45,-0.14,-76
1786035843241,21775,Thigh,-0.013664,-0.070272,1.048712,1.33,-2.59,-0.14,-76
1786035843327,21855,Thigh,-0.014152,-0.06832,1.047248,1.26,-2.59,-0.21,-76
1786035843401,21935,Thigh,-0.013176,-0.069296,1.040416,1.05,-2.73,-0.21,-76
1786035843483,22016,Thigh,-0.018056,-0.066368,1.04676,1.4,-2.45,-0.21,-76
1786035843564,22095,Thigh,-0.013176,-0.067344,1.046272,1.19,-2.59,-0.21,-76
1786035843806,22335,Thigh,-0.013664,-0.069296,1.04676,1.26,-2.59,-0.14,-77
1786035843885,22415,Thigh,-0.015616,-0.06832,1.047248,1.26,-2.59,-0.14,-77
1786035844246,22775,Thigh,-0.016592,-0.065392,1.035048,1.26,-2.59,-0.28,-77
1786035844521,23055,Thigh,-0.014152,-0.068808,1.04676,1.26,-2.45,-0.21,-77
1786035844532,23095,Thigh,-0.013176,-0.072224,1.042368,1.4,-2.59,-0.21,-77
1786035844802,23335,Thigh,-0.014152,-0.071248,1.05408,1.33,-2.8,-0.21,-78
1786035844880,23415,Thigh,-0.016104,-0.067344,1.049688,1.12,-2.52,-0.14,-78
1786035845316,23855,Thigh,-0.010736,-0.066856,1.043832,1.26,-2.59,-0.28,-76
1786035845596,24135,Thigh,-0.018544,-0.067832,1.059936,1.75,-2.8,-0.35,-77
1786035845678,24215,Thigh,-0.01464,-0.06588,1.038952,1.33,-2.59,-0.21,-77
1786035845738,24295,Thigh,-0.016104,-0.068808,1.044808,1.33,-2.59,-0.28,-77
1786035845821,24375,Thigh,-0.012688,-0.067832,1.04432,1.4,-2.52,-0.14,-77
1786035846224,24775,Thigh,-0.016104,-0.068808,1.04676,1.26,-2.52,-0.21,-77
1786035846352,24895,Thigh,-0.015616,-0.066856,1.043832,1.26,-2.59,-0.21,-77
1786035846455,24975,Thigh,-0.015616,-0.06832,1.04432,1.19,-2.66,-0.14,-77
1786035846468,25015,Thigh,-0.015616,-0.068808,1.044808,1.19,-2.52,-0.14,-77
1786035846518,25055,Thigh,-0.016592,-0.06832,1.050176,1.26,-2.52,-0.21,-77
1786035846787,25175,Thigh,-0.016592,-0.07076,1.050664,1.33,-2.66,-0.28,-78
1786035846787,25216,Thigh,-0.013664,-0.069296,1.04188,1.26,-2.59,-0.07,-78
1786035846788,25255,Thigh,-0.016592,-0.068808,1.05164,1.26,-2.59,-0.21,-78
1786035846788,25295,Thigh,-0.014152,-0.071736,1.051152,1.33,-2.59,-0.14,-77
1786035846815,25335,Thigh,-0.016104,-0.075152,1.065792,1.89,-2.8,-0.28,-77
1786035846835,25375,Thigh,-0.016592,-0.072712,1.055056,1.68,-2.94,-0.07,-77
1786035846883,25415,Thigh,-0.012688,-0.06832,1.038464,1.05,-2.45,-0.21,-77
