pc_timestamp,arduino_ms,node_position,ax,ay,az,gx,gy,gz,rssi
1786035830358,63817,Knee,-0.160552,0.153232,1.01016,1.96,-4.27,-0.56,-70
1786035830414,63898,Knee,-0.159088,0.16104,1.016016,1.75,-4.27,-0.63,-70
1786035830495,63979,Knee,-0.159088,0.159576,1.01748,1.33,-3.92,-0.77,-70
1786035830575,64059,Knee,-0.162016,0.155672,1.014064,1.4,-3.99,-0.77,-70
1786035830657,64139,Knee,-0.16104,0.155672,1.012112,1.54,-4.2,-0.63,-70
1786035830735,64221,Knee,-0.160552,0.158112,1.013088,1.61,-4.2,-0.7,-70
1786035830815,64301,Knee,-0.16104,0.1586,1.01504,1.33,-4.13,-0.7,-70
1786035830898,64381,Knee,-0.161528,0.157624,1.014552,1.54,-4.06,-0.7,-70
1786035830990,64461,Knee,-0.162016,0.157136,1.014064,1.54,-3.99,-0.7,-70
1786035831057,64542,Knee,-0.159576,0.158112,1.014552,1.54,-4.06,-0.7,-70
1786035831138,64621,Knee,-0.160064,0.1586,1.014552,1.47,-3.92,-0.77,-70
1786035831217,64701,Knee,-0.160064,0.154696,1.015528,1.54,-3.99,-0.77,-69
1786035831299,64782,Knee,-0.16348,0.157624,1.014064,1.54,-4.06,-0.63,-69
1786035831380,64863,Knee,-0.16104,0.157136,1.012112,1.54,-4.13,-0.7,-69
1786035831460,64944,Knee,-0.1586,0.1586,1.014064,1.47,-4.13,-0.7,-69
1786035831521,65024,Knee,-0.160552,0.158112,1.011624,1.61,-4.2,-0.77,-69
1786035832308,65778,Knee,-0.159088,0.156648,1.014064,1.54,-4.13,-0.77,-69
1786035832464,65937,Knee,-0.160064,0.160552,1.009672,1.47,-4.2,-0.7,-69
1786035833181,66658,Knee,-0.160552,0.159576,1.013088,1.54,-3.99,-0.7,-69
1786035833675,67060,Knee,-0.162504,0.156648,1.012112,1.68,-4.13,-0.77,-69
1786035833702,67140,Knee,-0.159088,0.160552,1.012112,1.54,-4.06,-0.7,-69
1786035833857,67218,Knee,-0.160064,0.1586,1.016016,1.47,-4.06,-0.7,-69
1786035834657,68099,Knee,-0.1586,0.1586,1.012112,1.61,-4.06,-0.63,-69
1786035834737,68180,Knee,-0.16104,0.1586,1.011136,1.47,-4.06,-0.63,-69
1786035834998,68340,Knee,-0.1586,0.158112,1.012112,1.54,-4.13,-0.63,-69
1786035835021,68419,Knee,-0.160552,0.158112,1.012112,1.61,-4.06,-0.7,-69
1786035835211,68579,Knee,-0.160552,0.160064,1.013576,1.4,-4.13,-0.7,-69
1786035835305,68660,Knee,-0.160064,0.157624,1.014064,1.47,-4.06,-0.77,-69
1786035835341,68739,Knee,-0.159576,0.15616,1.014552,1.4,-4.13,-0.7,-69
1786035835420,68897,Knee,-0.160552,0.1586,1.013088,1.47,-4.06,-0.77,-69
1786035835715,69137,Knee,-0.160064,0.156648,1.013088,1.4,-4.06,-0.77,-69
1786035836139,69536,Knee,-0.159576,0.159088,1.014064,1.47,-4.06,-0.7,-69
1786035836219,69695,Knee,-0.160552,0.157136,1.013576,1.54,-4.13,-0.7,-70
1786035836404,69855,Knee,-0.159088,0.157624,1.016016,1.47,-4.06,-0.7,-70
1786035837104,70579,Knee,-0.160552,0.1586,1.0126,1.61,-4.13,-0.77,-70
1786035837558,70898,Knee,-0.161528,0.157624,1.015528,1.68,-3.92,-0.7,-70
1786035837585,70978,Knee,-0.1586,0.161528,1.012112,1.61,-4.13,-0.7,-70
1786035837667,71139,Knee,-0.159576,0.157136,1.013088,1.54,-3.99,-0.7,-69
1786035837747,71218,Knee,-0.160064,0.1586,1.013088,1.54,-4.13,-0.63,-69
1786035837907,71378,Knee,-0.159576,0.1586,1.013088,1.33,-3.92,-0.77,-69
1786035837987,71460,Knee,-0.162992,0.155184,1.011624,1.61,-4.06,-0.77,-69
1786035838067,71540,Knee,-0.161528,0.158112,1.0126,1.61,-4.06,-0.63,-69
1786035838147,71620,Knee,-0.159576,0.157136,1.016504,1.4,-4.06,-0.77,-69
1786035838229,71700,Knee,-0.160064,0.157624,1.014064,1.47,-3.99,-0.63,-69
1786035838309,71781,Knee,-0.162016,0.158112,1.013576,1.54,-4.13,-0.63,-69
1786035838391,71860,Knee,-0.159088,0.159088,1.013576,1.47,-4.06,-0.63,-69
1786035838469,71941,Knee,-0.161528,0.157624,1.014064,1.47,-4.13,-0.63,-69
1786035838550,72021,Knee,-0.160552,0.157136,1.0126,1.61,-3.99,-0.63,-70
1786035838629,72101,Knee,-0.159576,0.157624,1.015528,1.61,-4.13,-0.77,-70
1786035838952,72424,Knee,-0.161528,0.157136,1.01504,1.4,-4.06,-0.7,-70
1786035839070,72504,Knee,-0.159576,0.157136,1.013576,1.54,-4.13,-0.77,-70
1786035839812,73231,Knee,-0.158112,0.15616,1.011624,1.4,-4.06,-0.7,-72
1786035840229,73636,Knee,-0.161528,0.156648,1.016504,1.54,-4.06,-0.7,-72
1786035840529,73876,Knee,-0.157136,0.158112,1.013576,1.47,-4.13,-0.7,-72
1786035840541,73955,Knee,-0.161528,0.159088,1.013576,1.47,-4.06,-0.77,-72
1786035840647,74115,Knee,-0.160552,0.158112,1.015528,1.47,-4.06,-0.7,-72
1786035840904,74356,Knee,-0.16104,0.159088,1.0126,1.47,-4.06,-0.63,-72
1786035840980,74436,Knee,-0.16104,0.155672,1.0126,1.47,-4.13,-0.7,-72
1786035841254,74599,Knee,-0.160552,0.160064,1.0126,1.47,-4.06,-0.7,-72
1786035841260,74678,Knee,-0.161528,0.157624,1.012112,1.54,-4.06,-0.77,-72
1786035841371,74837,Knee,-0.159088,0.1586,1.01504,1.54,-4.13,-0.63,-72
1786035841655,74998,Knee,-0.16348,0.160064,1.010648,1.54,-4.13,-0.7,-72
1786035841662,75077,Knee,-0.160552,0.157624,1.014064,1.54,-4.06,-0.7,-73
1786035841967,75238,Knee,-0.160552,0.160064,1.013088,1.47,-3.99,-0.7,-73
1786035841968,75318,Knee,-0.162016,0.160552,1.011136,1.54,-4.06,-0.7,-73
1786035841983,75396,Knee,-0.158112,0.155184,1.013576,1.47,-4.06,-0.7,-73
1786035842089,75555,Knee,-0.159088,0.157136,1.014552,1.47,-4.06,-0.77,-72
1786035842252,75717,Knee,-0.162504,0.15616,1.014552,1.54,-4.13,-0.7,-72
1786035842374,75797,Knee,-0.160552,0.158112,1.011136,1.61,-4.13,-0.77,-72
1786035843087,76442,Knee,-0.161528,0.15616,1.014064,1.4,-3.99,-0.63,-72
1786035843163,76599,Knee,-0.162016,0.157136,1.013576,1.4,-4.13,-0.63,-72
1786035843241,76679,Knee,-0.1586,0.156648,1.0126,1.47,-3.99,-0.7,-71
1786035843327,76759,Knee,-0.159576,0.15616,1.013088,1.61,-4.13,-0.7,-71
1786035843401,76840,Knee,-0.16104,0.157136,1.013576,1.61,-4.2,-0.63,-71
1786035843483,76920,Knee,-0.160552,0.1586,1.011624,1.47,-3.99,-0.7,-71
1786035843564,77000,Knee,-0.1586,0.15616,1.013088,1.47,-4.06,-0.63,-71
1786035843806,77241,Knee,-0.160552,0.157624,1.011136,1.61,-4.13,-0.77,-73
1786035843885,77320,Knee,-0.159576,0.155184,1.012112,1.68,-4.13,-0.7,-73
1786035844521,77881,Knee,-0.156648,0.155184,1.011136,1.54,-4.34,-0.7,-72
1786035844532,77961,Knee,-0.161528,0.159088,1.013576,1.61,-3.99,-0.77,-72
1786035845316,78763,Knee,-0.160064,0.156648,1.012112,1.54,-4.13,-0.7,-72
1786035845738,79086,Knee,-0.160552,0.157624,1.01504,1.47,-3.92,-0.77,-72
1786035845821,79246,Knee,-0.159576,0.159088,1.012112,1.47,-4.13,-0.7,-72
1786035846224,79650,Knee,-0.162016,0.157624,1.014552,1.54,-4.06,-0.7,-73
1786035846468,79892,Knee,-0.162016,0.155672,1.01504,1.61,-4.2,-0.77,-73
1786035846518,79970,Knee,-0.160552,0.159088,1.014064,1.47,-3.99,-0.7,-73
