pc_timestamp,arduino_ms,node_position,activity,ax,ay,az,gx,gy,gz,rssi
1786631115920,1350612,Knee,tug_4,0.09028,-0.8784,0.510448,1.47,-4.13,-0.91,-53
1786631115920,1350629,Knee,tug_4,0.088816,-0.878888,0.50996,1.54,-4.13,-0.91,-53
1786631115920,1350660,Knee,tug_4,0.089792,-0.8784,0.512888,1.54,-4.2,-0.91,-53
1786631115920,1350677,Knee,tug_4,0.092232,-0.879864,0.51484,1.54,-4.06,-0.91,-53
1786631115920,1350694,Knee,tug_4,0.089304,-0.881816,0.515328,1.47,-4.06,-1.05,-53
1786631115920,1350711,Knee,tug_4,0.085888,-0.881816,0.51484,1.4,-4.34,-1.19,-53
1786631115920,1350728,Knee,tug_4,0.086376,-0.879376,0.512888,1.4,-4.48,-1.12,-53
1786631115920,1350759,Knee,tug_4,0.089304,-0.876448,0.513376,1.54,-4.41,-1.05,-53
1786631115920,1350777,Knee,tug_4,0.090768,-0.8784,0.516304,1.54,-4.41,-1.12,-53
1786631115920,1350794,Knee,tug_4,0.091744,-0.8784,0.516304,1.54,-4.41,-1.12,-53
1786631116274,1350971,Knee,tug_4,0.089792,-0.880352,0.509472,1.19,-3.71,-0.35,-53
1786631116274,1351001,Knee,tug_4,0.08784,-0.8784,0.50752,1.26,-3.64,-0.35,-53
1786631116274,1351018,Knee,tug_4,0.089304,-0.877912,0.508984,1.47,-3.64,-0.35,-53
1786631116274,1351035,Knee,tug_4,0.091744,-0.881328,0.5124,1.47,-3.64,-0.49,-53
1786631116274,1351052,Knee,tug_4,0.09272,-0.880352,0.515816,1.4,-3.57,-0.56,-53
1786631116274,1351083,Knee,tug_4,0.087352,-0.880352,0.515816,1.33,-3.57,-0.49,-53
1786631116274,1351100,Knee,tug_4,0.082472,-0.877424,0.51484,1.33,-3.71,-0.56,-53
1786631116274,1351117,Knee,tug_4,0.081496,-0.8784,0.514352,1.4,-3.92,-0.77,-53
1786631116274,1351134,Knee,tug_4,0.079544,-0.880352,0.511424,1.4,-4.06,-0.84,-53
1786631116274,1351151,Knee,tug_4,0.079056,-0.88084,0.511424,1.47,-4.41,-0.98,-53
1786631116633,1351328,Knee,tug_4,0.076128,-0.8784,0.524112,1.19,-2.66,-0.28,-51
1786631116633,1351359,Knee,tug_4,0.059048,-0.882792,0.523136,1.05,-3.71,-0.84,-51
1786631116633,1351376,Knee,tug_4,0.05368,-0.881816,0.518256,1.05,-4.97,-1.4,-51
1786631116633,1351394,Knee,tug_4,0.059048,-0.881328,0.5124,1.12,-5.95,-1.75,-51
1786631116633,1351411,Knee,tug_4,0.06344,-0.88084,0.508984,1.33,-6.44,-2.1,-51
1786631116633,1351442,Knee,tug_4,0.091744,-0.88084,0.506056,1.61,-6.72,-2.24,-51
1786631116633,1351459,Knee,tug_4,0.098576,-0.88084,0.506056,1.68,-6.72,-2.17,-51
1786631116633,1351476,Knee,tug_4,0.114192,-0.880352,0.506544,1.61,-6.51,-1.89,-51
1786631116633,1351493,Knee,tug_4,0.124928,-0.8784,0.508008,1.68,-5.53,-1.61,-51
1786631116633,1351510,Knee,tug_4,0.127856,-0.876448,0.510448,1.54,-4.55,-1.12,-51
1786631116992,1351687,Knee,tug_4,0.07808,-0.88084,0.513376,1.4,-4.13,-0.63,-51
