pc_timestamp,arduino_ms,node_position,ax,ay,az,gx,gy,gz,rssi
1785980326041,13291,Lumbar,0.013664,-0.009272,1.027728,1.54,-2.1,0.42,-71
1785980326107,13371,Lumbar,0.014152,-0.011712,1.027728,1.47,-2.17,0.35,-71
1785980326187,13451,Lumbar,0.013664,-0.013176,1.026264,1.61,-2.17,0.42,-71
1785980326270,13531,Lumbar,0.014152,-0.012688,1.02236,1.61,-2.1,0.42,-71
1785980326349,13611,Lumbar,0.013664,-0.012688,1.026264,1.61,-2.1,0.42,-71
1785980326432,13691,Lumbar,0.014152,-0.01464,1.023824,1.68,-2.1,0.56,-72
1785980326511,13772,Lumbar,0.014152,-0.013176,1.02724,1.54,-2.1,0.49,-72
1785980326591,13853,Lumbar,0.014152,-0.015616,1.026264,1.75,-2.17,0.42,-72
1785980326671,13934,Lumbar,0.013176,-0.0122,1.024312,1.61,-2.1,0.42,-72
1785980326753,14014,Lumbar,0.014152,-0.013176,1.0248,1.61,-2.03,0.49,-72
1785980326832,14094,Lumbar,0.01464,-0.015616,1.025776,1.47,-2.24,0.42,-72
1785980327017,14173,Lumbar,0.013176,-0.013176,1.026264,1.47,-2.1,0.42,-72
1785980327068,14253,Lumbar,0.014152,-0.013664,1.024312,1.47,-2.1,0.49,-72
1785980327097,14333,Lumbar,0.013176,-0.01464,1.0248,1.68,-2.1,0.42,-72
1785980327262,14411,Lumbar,0.0122,-0.01464,1.02724,1.54,-2.1,0.35,-71
1785980327270,14491,Lumbar,0.01464,-0.013664,1.026264,1.54,-2.1,0.49,-71
1785980327309,14570,Lumbar,0.015128,-0.012688,1.026264,1.54,-2.03,0.42,-71
1785980327390,14651,Lumbar,0.011224,-0.015128,1.0248,1.61,-2.03,0.49,-71
1785980327471,14731,Lumbar,0.013176,-0.014152,1.026264,1.54,-2.1,0.56,-71
1785980327552,14811,Lumbar,0.013664,-0.012688,1.023824,1.61,-2.17,0.42,-71
1785980327632,14892,Lumbar,0.015616,-0.01464,1.026752,1.54,-2.1,0.49,-71
1785980327713,14972,Lumbar,0.014152,-0.012688,1.0248,1.61,-2.1,0.35,-71
1785980327792,15053,Lumbar,0.013176,-0.015616,1.02724,1.61,-2.03,0.42,-71
1785980327877,15132,Lumbar,0.013176,-0.014152,1.025288,1.61,-2.03,0.49,-71
1785980327953,15213,Lumbar,0.012688,-0.015128,1.026264,1.61,-2.1,0.42,-71
1785980328034,15293,Lumbar,0.013176,-0.01464,1.025288,1.54,-2.17,0.42,-71
1785980328117,15374,Lumbar,0.013664,-0.014152,1.02724,1.68,-2.03,0.28,-71
1785980328211,15455,Lumbar,0.01464,-0.015128,1.026264,1.61,-2.17,0.63,-71
1785980328374,15534,Lumbar,0.016104,-0.01464,1.025776,1.54,-2.1,0.42,-71
1785980328407,15614,Lumbar,0.01464,-0.013176,1.026264,1.61,-2.03,0.49,-71
1785980328547,15694,Lumbar,0.0122,-0.013664,1.024312,1.61,-2.17,0.42,-71
1785980328610,15776,Lumbar,0.015128,-0.015616,1.028704,1.68,-2.1,0.49,-71
1785980328629,15855,Lumbar,0.015128,-0.015128,1.025288,1.68,-2.1,0.42,-71
1785980328672,15933,Lumbar,0.013664,-0.01464,1.026752,1.61,-2.1,0.42,-71
1785980328752,16013,Lumbar,0.015128,-0.01464,1.026752,1.54,-2.1,0.49,-71
1785980328832,16093,Lumbar,0.013176,-0.015128,1.026752,1.54,-2.1,0.42,-71
1785980328914,16174,Lumbar,0.014152,-0.012688,1.026264,1.61,-2.1,0.49,-71
1785980329008,16254,Lumbar,0.013664,-0.01464,1.0248,1.54,-2.1,0.49,-71
1785980329074,16334,Lumbar,0.016104,-0.013664,1.026264,1.68,-2.03,0.42,-71
1785980329154,16413,Lumbar,0.015128,-0.015616,1.026752,1.68,-2.03,0.35,-71
1785980329235,16494,Lumbar,0.015128,-0.013176,1.025288,1.47,-2.1,0.42,-71
1785980329318,16576,Lumbar,0.015616,-0.015128,1.026264,1.68,-2.17,0.42,-71
1785980329399,16658,Lumbar,0.01464,-0.013664,1.025776,1.54,-2.1,0.42,-71
1785980329481,16739,Lumbar,0.015616,-0.013664,1.025776,1.54,-2.17,0.35,-71
1785980329647,16898,Lumbar,0.01708,-0.0122,1.026752,1.61,-2.1,0.35,-71
1785980329719,16978,Lumbar,0.014152,-0.016104,1.025288,1.54,-2.1,0.49,-71
1785980329798,17057,Lumbar,0.012688,-0.016592,1.027728,1.54,-2.1,0.56,-71
1785980329880,17138,Lumbar,0.012688,-0.014152,1.023336,1.61,-2.1,0.49,-71
1785980329959,17218,Lumbar,0.01464,-0.01464,1.0248,1.61,-2.1,0.42,-71
1785980330039,17297,Lumbar,0.013176,-0.013176,1.024312,1.61,-2.1,0.42,-71
1785980330118,17377,Lumbar,0.014152,-0.013664,1.0248,1.68,-2.1,0.49,-71
1785980330198,17457,Lumbar,0.015128,-0.01464,1.0248,1.61,-2.03,0.42,-71
1785980330280,17537,Lumbar,0.013664,-0.015128,1.028704,1.47,-2.17,0.42,-71
1785980330360,17618,Lumbar,0.014152,-0.015616,1.027728,1.61,-2.1,0.49,-71
1785980330441,17699,Lumbar,0.012688,-0.013664,1.0248,1.61,-2.1,0.49,-71
1785980330525,17780,Lumbar,0.013176,-0.016592,1.025288,1.54,-2.1,0.42,-71
1785980330609,17862,Lumbar,0.012688,-0.01464,1.025776,1.54,-2.1,0.49,-71
1785980330880,18023,Lumbar,0.01464,-0.015128,1.025776,1.61,-2.1,0.49,-71
1785980330898,18101,Lumbar,0.014152,-0.01464,1.026752,1.61,-2.03,0.49,-71
1785980331034,18180,Lumbar,0.013176,-0.015616,1.025776,1.61,-2.03,0.49,-73
1785980331073,18260,Lumbar,0.012688,-0.014152,1.025288,1.61,-2.1,0.42,-73
1785980331082,18339,Lumbar,0.012688,-0.014152,1.02724,1.61,-2.1,0.42,-73
1785980331271,18420,Lumbar,0.01464,-0.015128,1.027728,1.68,-2.1,0.35,-72
1785980331365,18500,Lumbar,0.012688,-0.012688,1.026752,1.61,-2.1,0.35,-72
1785980331391,18580,Lumbar,0.015128,-0.01464,1.025776,1.54,-2.03,0.42,-72
1785980331509,18658,Lumbar,0.013176,-0.016592,1.025776,1.68,-2.03,0.35,-72
1785980331569,18739,Lumbar,0.01464,-0.015616,1.02724,1.75,-2.1,0.49,-72
1785980331590,18818,Lumbar,0.016104,-0.015616,1.025776,1.61,-2.17,0.42,-72
1785980331774,18896,Lumbar,0.011712,-0.01464,1.02724,1.54,-2.17,0.42,-71
1785980331796,18975,Lumbar,0.013664,-0.015616,1.027728,1.54,-2.1,0.42,-71
1785980331809,19053,Lumbar,0.0122,-0.016104,1.01992,1.54,-2.03,0.56,-71
1785980331877,19133,Lumbar,0.015616,-0.013176,1.026264,1.61,-2.17,0.56,-71
1785980331971,19212,Lumbar,0.013664,-0.016104,1.026752,1.61,-2.03,0.49,-71
1785980332054,19294,Lumbar,0.014152,-0.013664,1.027728,1.61,-2.1,0.49,-71
1785980332122,19374,Lumbar,0.015128,-0.015128,1.026752,1.61,-2.1,0.42,-71
1785980332204,19455,Lumbar,0.015616,-0.01464,1.025776,1.54,-2.17,0.35,-71
1785980332285,19534,Lumbar,0.01464,-0.015128,1.024312,1.61,-2.17,0.42,-71
1785980332366,19615,Lumbar,0.0122,-0.015616,1.023824,1.61,-2.1,0.42,-71
1785980332538,19695,Lumbar,0.015616,-0.012688,1.02724,1.33,-2.03,0.56,-71
1785980332696,19776,Lumbar,0.015128,-0.01464,1.025288,1.61,-2.03,0.56,-71
1785980332697,19856,Lumbar,0.01464,-0.014152,1.024312,1.61,-2.1,0.35,-71
1785980332726,19934,Lumbar,0.015128,-0.015616,1.028704,1.61,-2.1,0.56,-71
