pc_timestamp,arduino_ms,node_position,ax,ay,az,gx,gy,gz,rssi
1785980346309,33493,Knee,0.017568,-0.013664,1.035536,1.54,-4.2,-0.7,-71
1785980346365,33573,Knee,0.016104,-0.011224,1.040904,1.61,-4.13,-0.63,-71
1785980346444,33652,Knee,0.020984,-0.011224,1.039928,1.54,-4.06,-0.63,-71
1785980346543,33733,Knee,0.018544,-0.0122,1.03944,1.47,-4.13,-0.7,-71
1785980346724,33813,Knee,0.018056,-0.012688,1.037488,1.61,-4.06,-0.7,-71
1785980346733,33893,Knee,0.01952,-0.011224,1.037976,1.47,-4.13,-0.7,-72
1785980346763,33971,Knee,0.019032,-0.013664,1.038464,1.54,-3.99,-0.7,-72
1785980346862,34050,Knee,0.018544,-0.014152,1.039928,1.54,-4.06,-0.7,-72
1785980346925,34130,Knee,0.022448,-0.012688,1.043344,1.4,-3.71,-0.63,-72
1785980347026,34210,Knee,0.019032,-0.00976,1.039928,1.54,-4.13,-0.77,-72
1785980347100,34291,Knee,0.019032,-0.013664,1.03944,1.54,-3.99,-0.63,-72
1785980347181,34371,Knee,0.020008,-0.010736,1.038952,1.54,-4.2,-0.63,-72
1785980347243,34452,Knee,0.019032,-0.013664,1.037488,1.54,-4.06,-0.7,-72
1785980347340,34532,Knee,0.01952,-0.013176,1.036512,1.47,-4.06,-0.56,-72
1785980347419,34614,Knee,0.018544,-0.013664,1.038952,1.61,-4.2,-0.7,-72
1785980347498,34695,Knee,0.019032,-0.012688,1.040904,1.54,-4.06,-0.77,-72
1785980347577,34773,Knee,0.02196,-0.013176,1.037488,1.47,-3.99,-0.63,-72
1785980347658,34853,Knee,0.020496,-0.013664,1.037976,1.54,-4.06,-0.7,-72
1785980347740,34934,Knee,0.019032,-0.011224,1.037976,1.54,-4.13,-0.84,-72
1785980347817,35017,Knee,0.020008,-0.011224,1.039928,1.61,-4.13,-0.77,-72
1785980347897,35098,Knee,0.019032,-0.013176,1.036512,1.47,-4.06,-0.7,-72
1785980347996,35180,Knee,0.020008,-0.013176,1.038464,1.54,-4.06,-0.63,-72
1785980348057,35263,Knee,0.018544,-0.013664,1.038952,1.54,-3.92,-0.7,-72
1785980348157,35343,Knee,0.015128,-0.0122,1.041392,1.54,-4.27,-0.63,-72
1785980348235,35424,Knee,0.020496,-0.012688,1.037976,1.54,-3.99,-0.63,-72
1785980348316,35503,Knee,0.018544,-0.013664,1.037,1.47,-4.13,-0.63,-72
